Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
Time: DapBody001 - - - - - - - - - - - - Link001-{PointO} - - - - Link001-{PointA} - - - - DapBody001 - - DapBody001 - DapBody001 - 
0.0 0.0 0.01 D  4.99999866e-01 -3.66098510e-04 3.142324850674439 180.0419518027220 -5.36503078e-05 -7.32730290e-02 0.146546097209294 8.39647287420644 -0.01610291 -7.32729346 14.65460657755828 839.647107318745 L  1.76783033e-14 -3.60822483e-18 -1.93373095e-16 -2.22257768e-14 L  1.76783033e-14 -3.60822483e-18 -1.93373095e-16 -2.22257768e-14 D -0.0007878569346751152 -500.4387572078072 D .000724454077606997 D -0.0007239266752225045 0.0007244540776069975 -0.0007239266752225045 5.27402384492971e-07 
0.2 -  0.47879816 -0.14405666 3.433848673532257 196.7450364799944 -0.41861765 -1.39135091 2.905923673744054 166.497162092685 -6.06473559 -5.50259998 14.03320114397233 804.043198607773 - -1.70018666e-13 -1.46684442e-13 -1.38112455e-12  6.38237907e-13 - -1.70018666e-13 -1.46684442e-13 -1.38112455e-12  6.38237907e-13 - 1115.7820203749761 -801.9256686840581 - .284859530098138 - -0.28485900269617415 0.2848595300981388 -0.28485900269617415 5.274019646561712e-07 
0.21 -  0.47429985 -0.15823922 3.463607450067293 198.450088778924 -0.48193525 -1.44453329 3.04561194022805 174.500710209717 -6.59922806 -5.12562485 13.90135919169199 796.48921117934 - 2.62218691e-13 3.99040800e-14  3.39281314e-12 -2.54999577e-12 - 2.62218691e-13 3.99040800e-14  3.39281314e-12 -2.54999577e-12 - 1222.4735830574616 -868.2460526557862 - .312904263253095 - -0.31290373585016706 0.3129042632530954 -0.31290373585016706 5.274029283297565e-07 
0.22 -  0.46914162 -0.17293392 3.49475620133985 200.2347807639456 -0.55060195 -1.49369362 3.183886384863815 182.4232523018619 -7.13362249 -4.69772553 13.75017543273029 787.827019859916 -  3.76303433e-14 -1.33582034e-15 6.02540240e-15 6.66204869e-14 -  3.76303433e-14 -1.33582034e-15 6.02540240e-15 6.66204869e-14 - 1330.2116551122485 -944.2332298745993 - .3419617028507209 - -0.3419611754483665 0.34196170285072097 -0.3419611754483665 5.274023544554751e-07 
0.23 -  0.46327008 -0.18809795 3.527279795926505 202.098245468355 -0.62458783 -1.53830948 3.320545758147422 190.253257621915 -7.66203693 -4.216348   13.5780850354502 777.966966401041 - -3.23041149e-13 -1.09139364e-13 -2.26873453e-12  2.44335752e-12 - -3.23041149e-13 -1.09139364e-13 -2.26873453e-12  2.44335752e-12 - 1437.929965804632 -1030.4852353833528 - .371947193495876 - -0.3719466660943034 0.3719471934958764 -0.3719466660943034 5.274015730249992e-07 
0.24 -  0.45663243 -0.20368314 3.56116101188632 204.0394961476240 -0.70380128 -1.57783548 3.45537323552231 197.9783030378923 -8.17801216 -3.67946267 13.38354083631460 766.82040486181 -  5.78097570e-14 -6.41193765e-14  9.12109499e-13 -1.65505298e-12 -  5.78097570e-14 -6.41193765e-14  9.12109499e-13 -1.65505298e-12 - 1544.4428853067009 -1127.5168883651036 - .4027655135978936 - -0.4027649861952197 0.40276551359789364 -0.4027649861952197 5.274026739221505e-07 
0.25 -  0.44917715 -0.21963581 3.596380382202971 206.0574174238761 -0.78808332 -1.611709   3.58813668730201 205.5850884984580 -8.67454477 -3.08568094 13.16503226329916 754.300785840604 -  2.74155809e-13 -6.11066753e-14  1.66699010e-12 -3.61228558e-12 -  2.74155809e-13 -6.11066753e-14  1.66699010e-12 -3.61228558e-12 - 1648.4484238085995 -1235.7372924513113 - .4343104759586382 - -0.4343099485553568 0.43431047595863825 -0.4343099485553568 5.274032814361895e-07 
0.26 -  0.44085463 -0.23589657 3.63291604389778 208.150756640706 -0.87720244 -1.63935725 3.718589145884574 213.0594638023436 -9.14414067 -2.43437391 12.92110584931292 740.324831807431 -  2.54999577e-13 -7.20206117e-14  1.02249942e-12 -3.17572812e-12 -  2.54999577e-13 -7.20206117e-14  1.02249942e-12 -3.17572812e-12 - 1748.5348972014397 -1355.4263473982342 - .4664646551542181 - -0.4664641277510025 0.46646465515421814 -0.4664641277510025 5.274032156554753e-07 
0.27 -  0.43161799 -0.25240029 3.67074359286618 210.3181155459203 -0.97085002 -1.66020544 3.846469485420695 220.386467540463 -9.57889099 -1.72578976 12.65038717826358 724.813794520914 -  2.38912889e-13 -9.29389898e-14  5.59452928e-13 -3.12547854e-12 -  2.38912889e-13 -9.29389898e-14  5.59452928e-13 -3.12547854e-12 - 1843.1917164093436 -1486.710825024937 - .4990992651098322 - -0.4990987377065847 0.49909926510983227 -0.4990987377065847 5.274032475743873e-07 
0.28 -  0.42142383 -0.26907612 3.70983594662927 212.557942427778 -1.06863671 -1.67368613 3.971503327205527 227.5503789710407 -9.97057173 -0.96116597 12.351604040999 707.694781766015 -  2.06796358e-13 -1.13971055e-13  8.68567440e-14 -3.13821147e-12 -  2.06796358e-13 -1.13971055e-13  8.68567440e-14 -3.13821147e-12 - 1930.824685035404 -1629.5406959396341 - .532074210028772 - -0.5320736826254556 0.5320742100287722 -0.5320736826254556 5.274033165747483e-07 
0.29 -  0.41023303 -0.28584762 3.750163217313658 214.8685248372747 -1.17008984 -1.6792496  4.09340418149199 234.534783440694 -10.31076777  -0.1428315  12.0236105089424 688.902136671548 -  3.89945853e-14 -5.31485966e-14 -2.27601049e-13 -1.13755050e-12 -  3.89945853e-14 -5.31485966e-14 -2.27601049e-13 -1.13755050e-12 - 2009.776082956565 -1783.6665229541943 - .565238330779225 - -0.5652378033764758 0.5652383307792251 -0.5652378033764758 5.27402749361805e-07 
