Time:,Body1,x,y,phi(r),phi(d),dx/dt,dy/dt,dphi/dt(r),dphi/dt(d),d2x/dt2,d2y/dt2,d2phi/dt2(r),d2phi/dt2(d),Point1,x,y,dx/dt,dy/dt,Point2,x,y,dx/dt,dy/dt,Lam1,x,y,Kin1,-,Pot1,-,TotKin,TotPot,Total,,
Time:,Link002,-,-,-,-,-,-,-,-,-,-,-,-,Link001-{PointO},-,-,-,-,Link001-{PointA},-,-,-,-,Link002,-,-,Link002,-,Link002,-,,,,,
0,0,0.01,L,5.00E-01,-3.66E-04,0.00073253,0.041970885,-5.37E-05,-7.33E-02,0.146535117,8.395843733,-0.01610334,-7.32674443,14.65350852,839.5841931,L,0.00E+00,-2.95E-16,-2.12E-16,-2.54E-14,L,1.00E+00,-7.33E-04,-1.07E-04,-1.47E-01,L,-0.000859383,-2002.197701,L,0.002897599,L,-0.002897024,0.002897599,-0.002897024,5.75E-07
90.98,-,0.49952384,-0.02181594,0.043645742,2.500716814,0.02466963,0.56486518,0.130807251,4.790482922,-0.95812939,-7.28491138,14.63955755,838.7848618,-,1.49E-11,-1.90E-11,1.16E-13,-2.20E-13,-,0.99904768,-0.04363189,0.04933925,1.12973036,-,984.8419806,-2057.096033,-,0.172556789,-,-0.172556214,0.172556789,-0.172556214,5.75E-07,,
90.99,-,0.49972662,-0.01653186,0.033069757,1.894757495,0.01627364,0.49192085,0.984379911,6.400814342,-0.72635444,-7.3027271,14.64550057,839.1253717,-,1.49E-11,-1.90E-11,-1.54E-14,-4.67E-13,-,0.99945325,-0.03306373,0.03254727,0.9838417,-,772.5236195,-2035.936494,-,0.130761642,-,-0.130761067,0.130761642,-0.130761067,5.75E-07,,
91,-,0.49985651,-0.01197801,0.023958304,1.372709696,0.01003642,0.41883194,0.837904351,8.008382935,-0.52641059,-7.31414191,14.64930709,839.343469,-,1.49E-11,-1.90E-11,-4.54E-14,-5.80E-13,-,0.99971301,-0.02395601,0.02007285,0.83766388,-,585.6473686,-2021.57198,-,0.094742267,-,-0.094741692,0.094742267,-0.094741692,5.75E-07,,
91.01,-,0.49993348,-0.00815552,0.016311769,0.934595506,0.00563872,0.34565347,0.691398927,9.614240502,-0.3584756,-7.32090833,14.65156303,839.4727251,-,1.49E-11,-1.90E-11,-2.85E-14,-5.61E-13,-,0.99986697,-0.01631105,0.01127744,0.69130695,-,424.4360105,-2012.368414,-,0.064507808,-,-0.064507233,0.064507808,-0.064507233,5.75E-07,,
91.02,-,0.49997434,-0.0050651,0.010130381,0.580428085,0.00275986,0.27242432,0.544876608,1.219129978,-0.2226554,-7.32450056,14.65276055,839.5413377,-,1.49E-11,-1.90E-11,-5.80E-15,-4.51E-13,-,0.99994869,-0.01013021,0.00551971,0.54484865,-,289.0328455,-2006.912756,-,0.040063714,-,-0.040063139,0.040063714,-0.040063139,5.75E-07,,
91.03,-,0.49999267,-0.00270712,0.005414264,0.310214485,0.00107837,0.19917003,0.398345907,2.823539273,-0.11900679,-7.32611188,14.65329767,839.5721125,-,1.49E-11,-1.90E-11,1.98E-15,-3.40E-13,-,0.99998534,-0.00541424,0.00215674,0.39834007,-,179.5233027,-2004.016403,-,0.021412905,-,-0.02141233,0.021412905,-0.02141233,5.75E-07,,
91.04,-,0.49999883,-0.00108174,0.002163474,0.123957927,0.00027239,0.12590562,0.251811833,4.42775524,-0.04755572,-7.32665334,14.65347816,839.5824535,-,1.49E-11,-1.90E-11,-4.71E-15,-4.44E-13,-,0.99999766,-0.00216347,0.00054479,0.25181124,-,95.95317073,-2002.717222,-,0.008556717,-,-0.008556141,0.008556717,-0.008556141,5.75E-07,,
91.05,-,5.00E-01,-1.89E-04,0.00037803,0.021659548,1.99E-05,5.26E-02,0.105276824,0.031917723,-0.00831134,-7.32675308,14.6535114,839.5843584,-,1.49E-11,-1.90E-11,-4.59E-15,-4.19E-13,-,1.00E+00,-3.78E-04,3.98E-05,1.05E-01,-,38.3433792,-2002.280656,-,0.001495617,-,-0.001495042,0.001495617,-0.001495042,5.75E-07,,
91.06,-,5.00E-01,-2.90E-05,5.79E+00,0.003319591,-1.20E-06,-2.06E-02,0.041258298,2.363926373,-1.28E-03,-7.33E+00,14.65351242,839.584417,-,1.49E-11,-1.90E-11,-4.69E-15,-4.45E-13,-,1.00E+00,-5.79E-05,-2.39E-06,-4.13E-02,-,6.701294474,-2002.200235,-,0.000229709,-,-0.000229134,0.000229709,-0.000229134,5.75E-07,,
91.07,-,0.49999964,-0.0006016,0.001203196,0.068938072,-0.00011298,-0.09389663,0.187793396,10.759769,-0.02644868,-7.3267244,14.65350184,839.5838106,-,1.49E-11,-1.90E-11,-4.81E-15,-4.52E-13,-,0.99999928,-0.0012032,-0.00022595,-0.18779326,-,1.02851066,-2002.197761,-,0.004758998,-,-0.004758423,0.004758998,-0.004758423,5.75E-07,,
91.08,-,0.49999636,-0.0019069,0.003813804,0.218514896,-0.00063753,-0.16716281,0.334328061,19.15558688,-0.08382976,-7.32643651,14.65340588,839.5783124,-,1.49E-11,-1.90E-11,-6.23E-15,-4.78E-13,-,0.99999273,-0.0038138,-0.00127506,-0.33432563,-,21.32512977,-2002.22336,-,0.015083445,-,-0.01508287,0.015083445,-0.01508287,5.75E-07,,
91.09,-,0.49998444,-0.00394483,0.007889751,0.452049432,-0.00189692,-0.24042286,0.480860679,27.55128743,-0.17341378,-7.325388,14.65305637,839.5582872,-,1.49E-11,-1.90E-11,5.69E-15,-3.38E-13,-,0.99996888,-0.00788967,-0.00379383,-0.48084571,-,67.59052912,-2002.45548,-,0.031202789,-,-0.031202214,0.031202789,-0.031202214,5.75E-07,,
91.1,-,0.4999549,-0.0067153,0.013430999,0.769539553,-0.00421309,-0.31366545,0.627387479,35.94665466,-0.29518359,-7.32279138,14.65219078,839.5086925,-,1.49E-11,-1.91E-11,-8.66E-15,-4.68E-13,-,0.99990981,-0.0134306,-0.00842619,-0.62733089,-,139.8206157,-2003.300874,-,0.053116148,-,-0.053115573,0.053116148,-0.053115573,5.75E-07,,
91.11,-,0.49989558,-0.01021802,0.020437459,1.170980129,-0.00790774,-0.38686999,0.773901595,44.34129516,-0.44909789,-7.31757653,14.65045224,839.4090816,-,1.49E-11,-1.91E-11,-3.62E-14,-5.73E-13,-,0.99979116,-0.02043604,-0.01581548,-0.77373998,-,238.0015687,-2005.394492,-,0.080821399,-,-0.080820824,0.080821399,-0.080820824,5.75E-07,,
91.12,-,0.49979108,-0.01445246,0.028908953,1.656360982,-0.01330193,-0.46000377,0.920392121,52.73458402,-0.63507471,-7.30839176,14.6473897,839.2336109,-,1.49E-11,-1.91E-11,-5.53E-14,-5.88E-13,-,0.99958217,-0.02890493,-0.02660387,-0.92000755,-,362.1000734,-2009.599137,-,0.114314327,-,-0.114313752,0.114314327,-0.114313752,5.75E-07,,
91.13,-,0.49962281,-0.0194177,0.03884517,2.225664307,-0.02071564,-0.53301918,1.066843169,61.12561101,-0.85297075,-7.29360575,14.64245815,838.9510537,-,1.49E-11,-1.91E-11,-5.46E-15,-4.46E-13,-,0.99924562,-0.0388354,-0.04143128,-1.06603837,-,512.0500595,-2017.004657,-,0.153587561,-,-0.153586986,0.153587561,-0.153586986,5.75E-07,,
91.14,-,0.49936898,-0.02511224,0.050245613,2.878861542,-0.03046699,-0.60585089,1.213232936,69.51312678,-1.10255632,-7.27131094,14.63501905,838.5248248,-,1.49E-11,-1.91E-11,1.74E-13,-1.71E-13,-,0.99873795,-0.05022447,-0.06093399,-1.21170178,-,687.7359706,-2028.926368,-,0.198629278,-,-0.198628703,0.198629278,-0.198628703,5.75E-07,,
91.15,-,0.49900463,-0.03153382,0.06310953,3.615909716,-0.04287127,-0.67841314,1.359532764,77.89548951,-1.38348627,-7.23932896,14.62434103,837.9130194,-,1.49E-11,-1.91E-11,-4.58E-14,-4.91E-13,-,0.99800925,-0.06306765,-0.08574253,-1.35682628,-,888.9726194,-2046.902302,-,0.249421702,-,-0.249421127,0.249421702,-0.249421127,5.75E-07,,
91.16,-,0.49850167,-0.03867924,0.077435848,4.436747253,-0.05823957,-0.75059707,1.505706226,86.27061194,-1.69526696,-7.19521877,14.60960089,837.0684715,-,1.49E-11,-1.91E-11,8.30E-14,-3.67E-13,-,0.99700334,-0.07735848,-0.11647915,-1.50119414,-,1115.48172,-2072.688838,-,0.305939374,-,-0.305938799,0.305939374,-0.305938799,5.75E-07,,
91.17,-,0.49782894,-0.04654406,0.093223084,5.341289265,-0.0768772,-0.82226814,1.651708206,94.63590921,-2.03721949,-7.13628826,14.58988506,835.9388373,-,1.49E-11,-1.91E-11,-2.05E-14,-4.51E-13,-,0.99565787,-0.09308812,-0.15375441,-1.64453628,-,1366.865245,-2108.254137,-,0.368147228,-,-0.368146653,0.368147228,-0.368146653,5.75E-07,,
91.18,-,0.49695224,-0.05512236,0.110469259,6.329422308,-0.09908155,-0.8932637,1.797484011,102.9882476,-2.40843977,-7.05961008,14.56419158,834.4667098,-,1.49E-11,-1.91E-11,4.96E-13,-2.01E-13,-,0.99390447,-0.11024471,-0.19816311,-1.7865274,-,1642.575822,-2155.768815,-,0.435998458,-,-0.435997883,0.435998458,-0.435997883,5.75E-07,,
91.19,-,0.49583446,-0.06440644,0.129171794,7.40099865,-0.12513968,-0.96339073,1.942968496,111.3238946,-2.80775571,-6.96204266,14.53143283,832.5897712,-,1.48E-11,-1.92E-11,-5.46E-13,-6.37E-13,-,0.99166892,-0.12881288,-0.25027937,-1.92678147,-,1941.884489,-2217.593145,-,0.509432208,-,-0.509431633,0.509432208,-0.509431633,5.75E-07,,
91.2,-,0.49443568,-0.07438653,0.149327404,8.55583004,-0.15532541,-1.03242384,2.088085226,119.6384707,-3.23368241,-6.84025734,14.49043887,830.2409904,-,1.49E-11,-1.91E-11,-6.75E-14,-4.50E-13,-,0.98887137,-0.14877306,-0.31065082,-2.06484769,-,2263.846215,-2296.260113,-,0.588371086,-,-0.588370511,0.588371086,-0.588370511,5.75E-07,,
91.21,-,0.49271333,-0.08505041,0.170931979,9.793681003,-0.18989593,-1.10010356,2.232745672,127.9269037,-3.68437614,-6.69077242,14.43996189,827.3488729,-,1.49E-11,-1.91E-11,6.57E-13,-3.99E-13,-,0.98542666,-0.17010082,-0.37979187,-2.20020712,-,2607.263754,-2394.453569,-,0.672718535,-,-0.67271796,0.672718535,-0.67271796,5.75E-07,,
91.22,-,0.49062236,-0.09638311,0.193980461,11.1142617,-0.22908804,-1.16613499,2.37684846,136.1833853,-4.15758819,-6.50999508,14.37868161,823.837771,-,1.49E-11,-1.90E-11,1.43E-12,-5.35E-13,-,0.98124471,-0.19276622,-0.45817609,-2.33226998,-,2970.650532,-2514.980753,-,0.76235608,-,-0.762355505,0.76235608,-0.762355505,5.75E-07,,
91.23,-,0.48811546,-0.10836652,0.218466708,12.51722035,-0.27311382,-1.23018698,2.520278679,144.4013315,-4.65061997,-6.29427205,14.30521182,819.6282622,-,1.50E-11,-1.90E-11,1.83E-12,-7.92E-13,-,0.97623091,-0.21673303,-0.54622764,-2.46037395,-,3352.193451,-2660.738475,-,0.857140492,-,-0.857139917,0.857140492,-0.857139917,5.75E-07,,
91.24,-,0.48514335,-0.12097903,0.244383364,14.00213532,-0.32215593,-1.29189176,2.662907256,152.573347,-5.16028088,-6.03994943,14.21810838,814.6376027,-,1.50E-11,-1.91E-11,1.72E-12,-9.87E-13,-,0.97028671,-0.24195806,-0.64431186,-2.58378352,-,3749.716682,-2834.672329,-,0.956900901,-,-0.956900326,0.956900901,-0.956900326,5.75E-07,,
91.25,-,0.48165512,-0.13419518,0.271721704,15.56850682,-0.37636253,-1.35084533,2.804590429,160.6911948,-5.68285081,-5.74344239,14.11587853,808.7802639,-,1.49E-11,-1.91E-11,4.79E-14,-4.39E-13,-,0.96331024,-0.26839037,-0.75272506,-2.70169067,-,4160.647703,-3039.728385,-,0.06143591,-,-1.061435335,1.06143591,-1.061435335,5.75E-07,,
91.26,-,0.47759852,-0.1479853,0.300471493,17.21574841,-0.43584178,-1.40660851,2.945169307,168.7457712,-6.21404931,-5.40131481,13.99699182,801.9685573,-,1.46E-11,-1.93E-11,-2.24E-12,7.96E-13,-,0.95519705,-0.29597061,-0.87168355,-2.81321703,-,4581.987055,-3278.797024,-,0.170510767,-,-1.170510192,1.170510767,-1.170510192,5.75E-07,,
91.27,-,0.47292049,-0.16231515,0.33062083,18.94317815,-0.50065613,-1.45870886,3.084469558,176.7270877,-6.74901362,-5.01036866,13.85989266,794.1133539,-,1.48E-11,-1.92E-11,8.10E-13,-1.24E-12,-,0.94584099,-0.3246303,-1.00131227,-2.91741773,-,5010.283471,-3554.648738,-,0.283854649,-,-1.283854074,1.283854649,-1.283854074,5.75E-07,,
91.28,-,0.46756757,-0.1771456,0.362155991,20.75000978,-0.57081648,-1.50664357,3.22230123,184.6242608,-7.28228815,-4.56774263,13.70301455,785.1249003,-,1.51E-11,-1.91E-11,2.46E-12,-2.92E-12,-,0.93513515,-0.3542912,-1.14163296,-3.01328714,-,5441.616199,-3869.862043,-,0.401158144,-,-1.401157569,1.401158144,-1.401157569,5.75E-07,,
91.29,-,0.46148649,-0.19243237,0.395061275,22.63534372,-0.64627618,-1.54988333,3.358458712,192.4255099,-7.80782777,-4.07101884,13.5247961,774.9137355,-,1.48E-11,-1.92E-11,-8.78E-13,6.64E-13,-,0.92297298,-0.38486474,-1.29255236,-3.09976666,-,5871.586485,-4226.743971,-,0.52207099,-,-1.522070415,1.52207099,-1.522070415,5.75E-07,,
91.3,-,0.45462475,-0.20812578,0.429318849,24.5981581,-0.72692526,-1.58787734,3.492720884,200.1181657,-8.31901756,-3.5183361,13.32369873,763.3917049,-,1.46E-11,-1.92E-11,-1.61E-12,1.93E-12,-,0.90924949,-0.41625156,-1.45385053,-3.17575469,-,6295.320245,-4627.244006,-,0.646200174,-,-1.646199599,1.646200174,-1.646199599,5.75E-07,,
91.31,-,0.44693128,-0.22417055,0.464908589,26.63730001,-0.81258493,-1.62005948,3.624851429,207.6886882,-8.80871141,-2.90850724,13.09822604,750.4730713,-,1.48E-11,-1.92E-11,-2.28E-13,-2.96E-13,-,0.89386255,-0.44834109,-1.62516986,-3.24011895,-,6707.483981,-5072.862812,-,0.773108465,-,-1.77310789,1.773108465,-1.77310789,5.75E-07,,
91.32,-,0.43835718,-0.24050568,0.501807937,28.75147691,-0.90300249,-1.64585558,3.754599367,215.1226975,-9.26929157,-2.24113788,12.84694474,736.0757135,-,1.48E-11,-1.92E-11,1.16E-13,-1.32E-12,-,0.87671436,-0.48101137,-1.80600498,-3.29171117,-,7102.31589,-5564.557564,-,0.902313485,-,-1.902312909,1.902313485,-1.902312909,5.75E-07,,
91.33,-,0.42885646,-0.25706446,0.539991753,30.93924841,-0.99784706,-1.66469203,3.88169979,222.4050153,-9.69275116,-1.51674271,12.56850697,720.1224043,-,1.48E-11,-1.92E-11,-1.08E-13,-6.46E-13,-,0.85771292,-0.51412892,-1.99569411,-3.32938407,-,7473.673932,-6102.646261,-,0.033287401,-,-2.033286826,2.033287401,-2.033286826,5.75E-07,,
91.34,-,0.41838685,-0.27377445,0.579432183,33.19901859,-1.09670616,-1.67600534,4.00587484,229.5197216,-10.07080055,-0.73685538,12.26167372,702.5421539,-,1.47E-11,-1.91E-11,-1.59E-13,1.16E-12,-,0.83677369,-0.54754889,-2.19341232,-3.35201068,-,7815.102283,-6686.713906,-,0.165457344,-,-2.165456769,2.165457344,-2.165456769,5.75E-07,,
91.35,-,0.4069106,-0.29055768,0.620098534,35.52902889,-1.19908356,-1.67925287,4.126834909,236.450223,-10.39499819,0.09587301,11.9253391,683.2715996,-,1.47E-11,-1.91E-11,1.98E-13,1.67E-12,-,0.8138212,-0.58111535,-2.39816712,-3.35850574,-,8119.917143,-7315.523948,-,0.298206627,-,-2.298206051,2.298206627,-2.298206051,5.75E-07,,
91.36,-,0.39439537,-0.30733091,0.661957166,37.92735181,-1.30439847,-1.67392444,4.244280103,243.179337,-10.65690544,0.97759184,11.55855505,662.2564214,-,1.49E-11,-1.92E-11,7.16E-14,-3.58E-13,-,0.78879075,-0.61466182,-2.60879694,-3.34784888,-,8381.312249,-7986.938842,-,0.430876844,-,-2.430876269,2.430876844,-2.430876269,5.75E-07,,
91.37,-,0.38081505,-0.32400602,0.704971392,40.39188546,-1.41198647,-1.65955462,4.357901937,249.6893885,-10.84826365,1.90319091,11.16055601,639.4527562,-,1.50E-11,-1.93E-11,-1.28E-12,-3.08E-12,-,0.76163009,-0.64801204,-2.82397293,-3.31910925,-,8592.483666,-8697.85391,-,0.562770924,-,-2.562770349,2.562770924,-2.562770349,5.75E-07,,
91.38,-,0.36615054,-0.3404905,0.74910141,42.92034922,-1.52110224,-1.63573555,4.467385285,255.9623223,-10.96119061,2.86626771,10.7307831,614.8285824,-,1.48E-11,-1.91E-11,2.78E-13,3.25E-13,-,0.73230109,-0.680981,-3.04220448,-3.2714711,-,8746.772567,-9444.14888,-,0.693157175,-,-2.6931566,2.693157175,-2.6931566,5.75E-07,,
91.39,-,0.35039064,-0.3566881,0.794304238,45.51028049,-1.63092444,-1.60212985,4.572410561,261.9798274,-10.98839244,3.8591272,10.26890715,588.3650397,-,1.49E-11,-1.91E-11,5.71E-13,2.63E-13,-,0.70078128,-0.7133762,-3.26184887,-3.20425971,-,8837.823682,-10220.6615,-,0.821274345,-,-2.82127377,2.821274345,-2.82127377,5.75E-07,,
91.4,-,0.33353266,-0.37249962,0.840533689,48.1590329,-1.74056261,-1.55848343,4.672656127,267.7234752,-10.92338505,4.87281881,9.774850017,560.0576514,-,1.50E-11,-1.94E-11,-2.35E-12,-2.24E-12,-,0.66706532,-0.74499923,-3.48112522,-3.11696687,-,8859.756059,-11021.18742,-,0.946337708,-,-2.946337133,2.946337708,-2.946337133,5.75E-07,,
91.41,-,0.31558316,-0.38782376,0.887740358,50.8637758,-1.84906647,-1.50463768,4.767800899,273.174869,-10.76071865,5.8972141,9.248803563,529.9174097,-,1.48E-11,-1.91E-11,7.18E-13,2.46E-13,-,0.63116632,-0.77564752,-3.69813294,-3.00927536,-,8807.341689,-11838.50992,-,0.067546139,-,-3.067545563,3.067546139,-3.067545563,5.75E-07,,
91.42,-,0.29655844,-0.40255819,0.935871644,53.62149538,-1.95543731,-1.44054066,4.857527127,278.3158032,-10.49619736,6.92112755,8.691245537,497.971688,-,1.49E-11,-1.92E-11,4.71E-13,-1.88E-13,-,0.59311688,-0.80511637,-3.91087461,-2.88108132,-,8676.186508,-12664.46262,-,0.184090115,-,-3.18408954,3.184090115,-3.18408954,5.75E-07,,
91.43,-,0.27648497,-0.4166006,0.984871799,56.42899745,-2.0586416,-1.36625692,4.941523323,283.1284308,-10.12708505,7.93248108,8.102951844,464.2649422,-,1.49E-11,-1.94E-11,-3.50E-12,-1.03E-12,-,0.55296994,-0.83320121,-4.11728319,-2.73251384,-,8462.907442,-13490.02682,-,0.295160556,-,-3.29515998,3.295160556,-3.29515998,5.75E-07,,
91.44,-,0.25539967,-0.42984998,1.034682002,59.28291184,-2.15762653,-1.2819754,5.019487284,287.5954367,-9.65228828,8.91851122,7.48500451,428.859168,-,1.49E-11,-1.90E-11,1.91E-12,-9.19E-14,-,0.51079934,-0.85969997,-4.31525305,-2.5639508,-,8165.298393,-14305.46416,-,0.399958358,-,-3.399957783,3.399958358,-3.399957783,5.75E-07,,
91.45,-,0.23335002,-0.44220783,1.085240469,62.17969865,-2.2513372,-1.1880151,5.091129171,291.7002145,-9.07250696,9.86601558,6.838794853,391.834082,-,1.49E-11,-1.92E-11,-2.16E-13,-3.25E-13,-,0.46670004,-0.88441567,-4.5026744,-2.37603019,-,7782.47774,-15100.48368,-,0.497704481,-,-3.497703905,3.497704481,-3.497703905,5.75E-07,,
91.46,-,0.21039397,-0.45357951,1.136482595,65.11565618,-2.33873517,-1.08482806,5.156174601,295.4270431,-8.39034389,10.76163316,6.166021406,353.287003,-,1.49E-11,-1.92E-11,-5.38E-13,-7.82E-14,-,0.42078795,-0.90715903,-4.67747035,-2.16965612,-,7315.009813,-15864.44052,-,0.587650362,-,-3.587649787,3.587650362,-3.587649787,5.75E-07,,
91.47,-,0.18659971,-0.46387558,1.188341118,68.08693068,-2.41881781,-0.97299948,5.214367682,298.761261,-7.6103652,11.59215089,5.468682271,313.3324136,-,1.49E-11,-1.93E-11,-5.23E-13,-7.20E-14,-,0.37319941,-0.92775115,-4.83763561,-1.94599897,-,6764.993195,-16586.56191,-,0.669088474,-,-3.669087899,3.669088474,-3.669087899,5.75E-07,,
91.48,-,0.16204517,-0.47301307,1.240746323,71.08952777,-2.49063799,-0.8532446,5.265473946,301.6894342,-6.7391055,12.34482696,4.749061736,272.1011941,-,1.49E-11,-1.91E-11,1.18E-12,-1.04E-12,-,0.32409033,-0.94602614,-4.98127599,-1.70648921,-,6136.109492,-17256.19439,-,0.741362747,-,-3.741362172,3.741362747,-3.741362172,5.75E-07,,
91.49,-,0.13681741,-0.48091683,1.29362627,74.11932555,-2.55332361,-0.72640235,5.309283123,304.1995152,-5.78501329,13.00771966,4.00971114,229.7395254,-,1.49E-11,-1.92E-11,9.80E-13,-1.14E-12,-,0.27363481,-0.96183366,-5.10664722,-1.45280469,-,5433.627447,-17863.06445,-,0.803878631,-,-3.803878056,3.803878631,-3.803878056,5.75E-07,,
91.5,-,0.11101175,-0.48752066,1.346907047,77.17208919,-2.60609612,-0.59342571,5.34561169,306.2809888,-4.7583349,13.5700096,3.253424138,186.4074721,-,1.49E-11,-1.92E-11,4.19E-13,-7.59E-13,-,0.2220235,-0.97504131,-5.21219225,-1.18685142,-,4664.358945,-18397.54369,-,0.856112515,-,-3.85611194,3.856112515,-3.85611194,5.75E-07,,
91.51,-,0.08473077,-0.4927684,1.40051305,80.24348693,-2.64828776,-0.455369,5.374305151,307.925003,-3.67093777,14.02230252,2.483206718,142.2772646,-,1.48E-11,-1.93E-11,-3.41E-13,4.68E-13,-,0.16946154,-0.9855368,-5.29657551,-0.910738,-,3836.565416,-18850.90861,-,0.897620268,-,-3.897619693,3.897620268,-3.897619693,5.75E-07,,
91.52,-,0.05808309,-0.4966149,1.454367284,83.32910726,-2.67935655,-0.31337219,5.395239986,309.1244807,-2.53607716,14.35690007,1.702242477,97.53130963,-,1.49E-11,-1.92E-11,1.17E-13,-3.86E-13,-,0.11616617,-0.99322979,-5.35871309,-0.62674439,-,2959.8154,-19215.58479,-,0.928044652,-,-3.928044077,3.928044652,-3.928044077,5.75E-07,,
91.53,-,0.03118207,-0.49902673,1.508391681,86.42447717,-2.69889887,-0.1686428,5.408325242,309.8742106,-1.36811262,14.568027,0.913853843,52.35996827,-,1.49E-11,-1.92E-11,6.14E-14,-6.14E-14,-,0.06236415,-0.99805346,-5.39779773,-0.3372856,-,2044.796371,-19485.36517,-,0.947121393,-,-3.947120818,3.947121393,-3.947120818,5.75E-07,,
91.54,-,0.0041444,-0.49998282,1.562507429,89.52508116,-2.70665887,-0.02243573,5.413503707,310.1709148,-0.18218386,14.65200444,0.12146007,6.959149381,-,1.49E-11,-1.92E-11,1.22E-13,-3.59E-13,-,0.0082888,-0.99996565,-5.41331774,-0.04487146,-,1103.086201,-19655.59326,-,0.95468374,-,-3.954683165,3.95468374,-3.954683165,5.75E-07,,
91.55,-,-0.02291147,-0.49947479,1.616635319,92.62638082,-2.70253454,0.1239683,5.410752665,310.0132917,1.00614268,14.60736169,0.671467043,8.472227666,-,1.49E-11,-1.93E-11,1.49E-13,-2.14E-13,-,-0.04582294,-0.99894958,-5.40506909,0.2479366,-,146.8917859,-19723.30286,-,0.950665368,-,-3.950664792,3.950665368,-3.950664792,5.75E-07,,
91.56,-,-0.04986684,-0.49750708,1.670696087,95.72383466,-2.68658014,0.26928513,5.400084189,309.402033,2.18124343,14.43488109,0.461448686,3.73484166,-,1.49E-11,-1.93E-11,1.61E-13,-2.86E-13,-,-0.09973368,-0.99501417,-5.37316027,0.53857026,-,-811.235922,-19687.30816,-,0.935101534,-,-3.935100959,3.935101534,-3.935100959,5.75E-07,,
91.57,-,-0.07660432,-0.49409693,1.724610764,98.81291806,-2.65900487,0.4122496,5.381544985,308.3398149,3.32780946,14.13757418,0.245044729,28.63158782,-,1.49E-11,-1.92E-11,3.08E-13,-3.12E-14,-,-0.15320864,-0.98819386,-5.31800973,0.82449919,-,-1758.699903,-19548.23995,-,0.908128467,-,-3.908127892,3.908128467,-3.908127892,5.75E-07,,
91.58,-,-0.10300938,-0.48927402,1.778301017,101.889143,-2.62016796,0.55163747,5.355215782,306.8312627,4.43120627,13.72058993,0.018898509,72.97014336,-,1.49E-11,-1.93E-11,-2.46E-13,-9.11E-13,-,-0.20601876,-0.97854804,-5.24033591,1.10327493,-,-2683.156815,-19308.52639,-,0.869980985,-,-3.86998041,3.869980985,-3.86998041,5.75E-07,,
91.59,-,-0.1289718,-0.48307999,1.831689488,104.9480771,-2.5705702,0.68628604,5.321210276,304.8828907,5.47780826,13.19105961,0.779779629,16.5654202,-,1.49E-11,-1.92E-11,6.05E-13,9.14E-14,-,-0.25794359,-0.96615998,-5.1411404,1.37257209,-,-3572.807109,-18972.319,-,0.820988438,-,-3.820987862,3.820988438,-3.820987862,5.75E-07,,
91.6,-,-0.15438701,-0.47556772,1.884700115,107.9853623,-2.51084235,0.81511301,5.279673669,302.5030184,6.45529571,12.55788511,0.52462382,59.24184878,-,1.48E-11,-1.92E-11,1.46E-12,6.05E-13,-,-0.30877401,-0.95113543,-5.0216847,1.63022602,-,-4416.664689,-18545.36761,-,0.761569076,-,-3.761568501,3.761569076,-3.761568501,5.75E-07,,
91.61,-,-0.17915735,-0.46680043,1.937258438,110.9967323,-2.44173075,0.93713284,5.230780822,299.7016647,7.35290438,11.83148032,0.25056899,0.835443189,-,1.49E-11,-1.92E-11,8.28E-13,-2.80E-14,-,-0.3583147,-0.93360086,-4.88346149,1.87426569,-,-5204.796383,-18034.84965,-,0.692223031,-,-3.692222456,3.692223031,-3.692222456,5.75E-07,,
91.62,-,-0.20319315,-0.45685068,1.989291883,113.9780291,-2.36408078,1.05147052,5.174734076,296.4904227,8.16162006,11.02347686,0.954986718,41.19560602,-,1.49E-11,-1.94E-11,-1.40E-12,-8.24E-13,-,-0.4063863,-0.91370136,-4.72816156,2.10294104,-,-5928.523163,-17449.16169,-,0.613524094,-,-3.613523519,3.613524094,-3.613523519,5.75E-07,,
91.63,-,-0.22641359,-0.44579916,2.040730028,116.9252177,-2.27881864,1.15737209,5.111760772,292.8823181,8.87431342,10.1464064,0.635508641,80.18664007,-,1.49E-11,-1.91E-11,3.14E-12,2.01E-13,-,-0.45282717,-0.89159831,-4.55763728,2.31474419,-,-6580.577017,-16797.68208,-,0.526110541,-,-3.526109966,3.526110541,-3.526109966,5.75E-07,,
91.64,-,-0.24874744,-0.43373346,2.09150484,119.8344001,-2.18693204,1.25421208,5.042110547,288.8916542,9.48581337,9.21337253,0.29004733,17.68894446,-,1.49E-11,-1.95E-11,-1.85E-12,-2.66E-13,-,-0.49749487,-0.86746692,-4.37386409,2.50842415,-,-7155.209692,-16090.51492,-,0.430675237,-,-3.430674662,3.430675237,-3.430674662,5.75E-07,,
91.65,-,-0.27013358,-0.42074678,2.141550878,122.7018269,-2.08945056,1.34149751,4.966052441,284.5338457,9.99291986,8.23772448,0.916811441,53.59988277,-,1.49E-11,-1.91E-11,2.99E-12,-8.09E-13,-,-0.54026715,-0.84149356,-4.17890113,2.68299501,-,-7648.251821,-15338.2254,-,0.327955298,-,-3.327954723,3.327955298,-3.327954723,5.75E-07,,
