Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
Time: DapBody001 - - - - - - - - - - - - Link001-{PointO} - - - - Link001-{PointA} - - - - DapBody001 - - DapBody001 - DapBody001 - 
0.0 0.0 0.01 D -4.99999866e-01 -3.66098510e-04 .000732197084645953 .041951802721996  5.36503078e-05 -7.32730290e-02 .1465460972092870 .39647287420603  0.01610291 -7.32729346 4.65460657755828 39.647107318745 L -1.77351467e-14 -2.10442774e-16  4.31668590e-17 -4.39115411e-15 L -1.77351467e-14 -2.10442774e-16  4.31668590e-17 -4.39115411e-15 D 0.0007878569345475606 -500.4387572078072 D .000724454077606663 D -0.0007239266752223555 0.0007244540776066635 -0.0007239266752223555 5.274023843080062e-07 
0.2 - -0.47879816 -0.14405666 .2922560199424397 6.7450364799930  0.41861765 -1.39135091 .905923673744032 66.4971620926842  6.06473559 -5.50259998 4.0332011439724 04.043198607779 -  9.58380042e-14 -1.12805765e-13 4.21607638e-13 1.15505827e-13 -  9.58380042e-14 -1.12805765e-13 4.21607638e-13 1.15505827e-13 - -1115.7820203750155 -801.9256686840922 - .284859530098200 - -0.28485900269608366 0.2848595300982002 -0.28485900269608366 5.274021165346809e-07 
0.21 - -0.47429985 -0.15823922 .3220147964774882 8.45008877892424  0.48193525 -1.44453329 .045611940228045 74.5007102097169  6.59922806 -5.12562485 3.9013591916920 96.48921117934 - -2.81033863e-13  5.38022960e-14 -3.41594841e-12 -2.54635779e-12 - -2.81033863e-13  5.38022960e-14 -3.41594841e-12 -2.54635779e-12 - -1222.473583057425 -868.246052655742 - .312904263253089 - -0.3129037358501284 0.3129042632530898 -0.3129037358501284 5.274029614144027e-07 
0.22 - -0.46914162 -0.17293392 .3531635477500690 0.23478076394587  0.55060195 -1.49369362 .18388638486381 82.423252301861  7.13362249 -4.69772553 3.75017543273027 87.827019859915 - -1.79056769e-14 -9.06652531e-15 1.63367986e-13 2.09865902e-13 - -1.79056769e-14 -9.06652531e-15 1.63367986e-13 2.09865902e-13 - -1330.2116551122317 -944.2332298745761 - .3419617028506965 - -0.34196117544838583 0.34196170285069655 -0.34196117544838583 5.27402310712688e-07 
0.23 - -0.46327008 -0.18809795 .3856871423367101 2.09824546835494  0.62458783 -1.53830948 .320545758147450 90.253257621917  7.66203693 -4.216348   3.57808503545027 77.966966401041 -  3.06499714e-13 -1.11981535e-13 2.03908712e-12 2.15823093e-12 -  3.06499714e-13 -1.11981535e-13 2.03908712e-12 2.15823093e-12 - -1437.9299658046352 -1030.4852353833612 - .3719471934959422 - -0.3719466660943069 0.37194719349594224 -0.3719466660943069 5.274016353640221e-07 
0.24 - -0.45663243 -0.20368314 .4195683582965165 4.0394961476231  0.70380128 -1.57783548 .45537323552236 97.9783030378951  8.17801216 -3.67946267 3.38354083631470 66.820404861820 - -1.22270194e-13 -5.99129635e-14 -1.33127287e-12 -2.28033059e-12 - -1.22270194e-13 -5.99129635e-14 -1.33127287e-12 -2.28033059e-12 - -1544.4428853067172 -1127.5168883651058 - .4027655135980442 - -0.40276498619519674 0.40276551359804424 -0.40276498619519674 5.274028475055204e-07 
0.25 - -0.44917715 -0.21963581 .454787728613171 6.05741742387581  0.78808332 -1.611709   .58813668730200 05.5850884984574  8.67454477 -3.08568094 3.16503226329919 54.30078584060 - -2.83421286e-13 -5.81223958e-14 -1.66744485e-12 -3.58068064e-12 - -2.83421286e-13 -5.81223958e-14 -1.66744485e-12 -3.58068064e-12 - -1648.4484238086222 -1235.7372924512895 - .4343104759586254 - -0.43430994855534516 0.43431047595862543 -0.43430994855534516 5.274032802704554e-07 
0.26 - -0.44085463 -0.23589657 .4913233903079866 8.1507566407064  0.87720244 -1.63935725 .718589145884526 13.0594638023409  9.14414067 -2.43437391 2.9211058493129 40.324831807432 - -2.36866526e-13 -6.50572929e-14 -9.19271770e-13 -2.81033863e-12 - -2.36866526e-13 -6.50572929e-14 -9.19271770e-13 -2.81033863e-12 - -1748.534897201431 -1355.4263473982155 - .466464655154103 - -0.46646412775098756 0.4664646551541037 -0.46646412775098756 5.274031161239812e-07 
0.27 - -0.43161799 -0.25240029 .529150939276386 0.31811554592024  0.97085002 -1.66020544 .84646948542064 20.3864675404607  9.57889099 -1.72578976 2.6503871782636 24.813794520915 - -2.25497843e-13 -8.55493454e-14 -5.16592991e-13 -2.81102075e-12 - -2.25497843e-13 -8.55493454e-14 -5.16592991e-13 -2.81102075e-12 - -1843.1917164093122 -1486.710825024917 - .4990992651097232 - -0.4990987377065682 0.49909926510972324 -0.4990987377065682 5.274031550372982e-07 
0.28 - -0.42142383 -0.26907612 .568243293039478 2.5579424277777  1.06863671 -1.67368613 .971503327205530 27.550378971040  9.97057173 -0.96116597 2.35160404099974 07.69478176601 - -2.20154561e-13 -1.16870069e-13 -1.0390977e-13 -3.2018761e-12 - -2.20154561e-13 -1.16870069e-13 -1.0390977e-13 -3.2018761e-12 - -1930.8246850353732 -1629.5406959396103 - .53207421002879 - -0.5320736826254568 0.532074210028791 -0.5320736826254568 5.27403334116272e-07 
0.29 - -0.41023303 -0.28584762 .608570563723858 4.8685248372744  1.17008984 -1.6792496  .09340418149207 34.5347834406993 10.31076777 -0.1428315  2.02361050894253 88.902136671551 - -7.79891707e-14 -7.48059392e-14  2.66936695e-13 -1.66596692e-12 - -7.79891707e-14 -7.48059392e-14  2.66936695e-13 -1.66596692e-12 - -2009.7760829565684 -1783.666522954181 - .565238330779435 - -0.5652378033765131 0.5652383307794354 -0.5652378033765131 5.274029223345522e-07 
