Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
Time: Link002 - - - - - - - - - - - - Link001-{PointO} - - - - Link001-{PointA} - - - - Link002 - - Link002 - Link002 - 
0.0 0.0 0.01 L  4.99999866e-01 -3.66265035e-04 0.000732530134704861 0.0419708850847382 -5.36706896e-05 -7.32675387e-02 0.146535116627312 8.39584373320229 -0.01610334 -7.32674443 14.65350851729002 839.584193099723 L  0.00000000e+00 -2.94653191e-16 -2.12073414e-16 -2.53805865e-14 L  9.99999732e-01 -7.32530069e-04 -1.07341379e-04 -1.46535077e-01 L -0.0008593827555036772 -2002.1977012729626 L .00289759917911630 L -0.0028970238532449793 0.002897599179116302 -0.0028970238532449793 5.753258713226024e-07 
0.2 -  0.47880124 -0.14404641 0.292234628536399 16.74381084270904 -0.41855704 -1.39125734 2.90570954506480 166.4848934230916 -6.06388359 -5.50244875 14.03223995720531 803.988126662699 - -2.35104380e-13 -1.57513114e-13 -2.29874786e-12  1.16165211e-12 -  0.95760249 -0.28809283 -0.83711408 -2.78251469 - 4462.493761496579 -3207.88154541965 - .139355574022755 - -1.139354998698946 1.1393555740227552 -1.139354998698946 5.753238092598423e-07 
0.21 -  0.47430358 -0.15822803 0.3219912161908220 18.44873772801856 -0.48186581 -1.4444386  3.045388340966734 174.4878989157415 -6.59831371 -5.12555378 13.90042692536101 796.435796253197 -  5.83781912e-14 -4.29736247e-14  1.66346581e-12 -1.34173206e-12 -  0.94860717 -0.31645607 -0.96373162 -2.88887721 - 4889.207376219741 -3473.1061437964754 - .25152705598740 - -1.2515264806609572 1.251527055987407 -1.2515264806609572 5.75326449814284e-07 
0.22 -  0.46914609 -0.17292179 0.3531376853903972 20.23329895988843 -0.55052307 -1.49359866 3.18365362461908 182.4099161222005 -7.13265017 -4.69774445 13.7492762147221 787.775498463186 - 1.87753812e-13 2.61479727e-14  1.85252702e-12 -1.72099135e-12 -  0.93829219 -0.34584357 -1.10104614 -2.98719732 - 5320.109394829968 -3776.990221566563 - .367749308160203 - -1.3677487328326807 1.3677493081602037 -1.3677487328326807 5.753275229558596e-07 
0.23 -  0.46327539 -0.18808487 0.3856589080191364 22.09662776112053 -0.62449897 -1.53821521 3.320304189243439 190.2394167432556 -7.6610126  -4.21646683 13.57722328040000 777.917591473686 - -2.08899564e-13 -6.21582785e-14 -1.62685865e-12  1.83513293e-12 -  0.92655077 -0.37616973 -1.24899793 -3.07643041 - 5750.935900183556 -4121.925690476257 - .487683780136553 - -1.4876832048129607 1.4876837801365537 -1.4876832048129607 5.753235929883971e-07 
0.24 -  0.45663868 -0.20366913 0.4195376658846885 24.03773760196231 -0.70370194 -1.57774293 3.455123255787633 197.9639802541313 -8.17694346 -3.67969124 13.38272122680326 766.773444695966 - -2.35729658e-13 -7.57438556e-14 -1.05967501e-12  1.32740752e-12 -  0.91327736 -0.40733826 -1.40740389 -3.15548586 - 6176.945642137256 -4509.9717421551295 - .610949664577297 - -1.610949089253459 1.6109496645772978 -1.610949089253459 5.753238387917747e-07 
0.25 -  0.44918445 -0.21962089 0.454754496187057 26.05551334611647 -0.78797311 -1.61161932 3.587878742629157 205.5703093573552 -8.67344111 -3.08602873 13.16425972470276 754.256522639519 -  7.20774551e-14 -6.46025455e-14  8.08427103e-13 -1.96018846e-12 -  0.89836889 -0.43924177 -1.57594622 -3.22323865 - 6592.932019874939 -4942.7648768882045 - .737122299474089 - -1.7371217241465324 1.7371222994740898 -1.7371217241465324 5.753275573727734e-07 
0.26 -  0.44086309 -0.23588077 0.4912875406565407 28.14870260698162 -0.87708106 -1.63927169 3.71832373250354 213.0442567357846 -9.14301328 -2.43484975 12.92038551792999 740.283559859339 -  1.76555659e-13 -7.99786903e-14  9.05401976e-13 -3.02748049e-12 -  0.88172618 -0.47176154 -1.75416212 -3.27854337 - 6993.249724539022 -5421.424977452374 - .865732077378908 - -1.865731502049934 1.8657320773789081 -1.865731502049934 5.753289740173528e-07 
0.27 -  0.43162772 -0.25238366 0.52911240041075 30.31590743157223 -0.9707173  -1.66012531 3.84619715181998 220.3708639745231 -9.57775294 -1.72640156 12.64972436246651 724.775817973147 -  1.52510893e-13 -8.99262886e-14  4.33942660e-13 -2.79646883e-12 -  0.86325544 -0.50476731 -1.94143461 -3.32025062 - 7371.857870045311 -5946.4596383987855 - .996263955216500 - -1.9962633798875646 1.9962639552165005 -1.9962633798875646 5.753289358256808e-07 
0.28 -  0.42143494 -0.26905872 0.568201998723396 32.555576437748 -1.06849262 -1.67361282 3.971224675629198 227.5344134117624 -9.96943789 -0.96192038 12.3510041752844 707.660411992255 -  3.28554961e-14 -5.99129635e-14 -5.11590770e-14 -1.35810296e-12 -  0.84286987 -0.53811744 -2.13698525 -3.34722564 - 7722.3811505402855 -6517.669495484812 - .128157657260558 - -2.1281570819331357 2.1281576572605583 -2.1281570819331357 5.753274225916982e-07 
0.29 -  0.41024564 -0.28582952 0.608526454016657 34.8659975372162 -1.16993451 -1.67918457 4.09311986894195 234.5184935315146 -10.30965471  -0.14373357 12.02307910091911 688.871689234609 - -1.45689683e-13  4.05862011e-14 -1.75077730e-14  1.37197276e-12 -  0.82049127 -0.57165905 -2.33986901 -3.35836914 - 8038.19013512155 -7134.057817308147 - .26080865968221 - -2.260808084358212 2.260808659682217 -2.260808084358212 5.753240048811392e-07 
0.3 -  0.39802587 -0.30261428 0.65005296548100 37.2452913820249 -1.27448596 -1.67632002 4.2115855718184 241.3060783233892 -10.58994696   0.72465313 11.66495413246008 668.352640003651 - -1.14596332e-13  6.79278855e-14 3.77212928e-13 1.84081728e-12 -  0.79605174 -0.60522857 -2.54897191 -3.35264004 - 8312.501235992742 -7793.748087310352 - .393570037186184 - -2.393569461863108 2.3935700371861848 -2.393569461863108 5.753230767346906e-07 
0.31 -  0.38474768 -0.3193262  0.692745713780977 39.69140567542774 -1.3815059  -1.66453987 4.32631553165908 247.8796208059625 -10.80198619   1.63848875 11.27580985306854 646.056315172856 -  6.25846042e-14 -5.26370059e-14 -1.66892278e-13 -4.86124918e-13 -  0.76949536 -0.6386524  -2.7630118  -3.32907973 - 8538.49616501314 -8493.913679752002 - .525755240344646 - -2.525754665018321 2.5257552403446466 -2.525754665018321 5.753263256913499e-07 
0.32 -  0.37038993 -0.33587394 0.736565779316689 42.2021104886106 -1.49027141 -1.64341873 4.43699628145339 254.221160642519 -10.93776338   2.59173615 10.85502679738269 621.947221991438 -  1.02886588e-13 -1.45689683e-13 -1.41380951e-12 -2.17687557e-12 -  0.74077985 -0.67174788 -2.98054283 -3.28683745 - 8709.459835806229 -9230.723975117318 - .65664185614854 - -2.6566412808187456 2.656641856148542 -2.6566412808187456 5.753297962485249e-07 
0.33 -  0.35493909 -0.35216223 0.781471080472573 44.7749947226067 -1.59998194 -1.61259807 4.54330925743144 260.3124454735380 -10.98979687   3.57706216 10.40220887276464 596.002666022951 - -1.09878329e-13  1.40857992e-13 1.14505383e-12 1.69188752e-12 -  0.70987819 -0.70432447 -3.19996388 -3.22519615 - 8818.934696563754 -9999.311325015546 - .785476383833781 - -2.78547580851103 2.7854763838337817 -2.78547580851103 5.75322751661389e-07 
0.34 -  0.33839004 -0.36809263 0.827416334190872 47.40746384932306 -1.70976565 -1.5717991  4.64493314371376 266.135065255232 -10.95135186   4.58586369 9.91720523208660 568.214004363620 -  2.93880476e-14 -2.55795385e-14 7.57154339e-14 7.52606866e-14 -  0.67678007 -0.73618526 -3.4195313  -3.14359819 - 8860.888428117947 -10793.763122928816 - .91148003349145 - -2.9114794581661183 2.911480033491459 -2.9114794581661183 5.753253407014824e-07 
0.35000000000000003 -  0.32074665 -0.38356432 0.874353041051245 50.09673905666518 -1.81868804 -1.52083512 4.74154642527108 271.670598533375 -10.81666477   5.6083336  9.40012995656788 538.587773385833 -  5.61044544e-14 -1.74338766e-13 -2.47632670e-12 -1.41631062e-12 -  0.64149329 -0.76712864 -3.63737607 -3.04167023 - 8829.890862197157 -11607.142830740726 - .03385552639806 - -3.0338549510676422 3.033855526398069 -3.0338549510676422 5.753304268552029e-07 
0.36 -  0.30202243 -0.39847516 0.922229496819127 52.8398579102096 -1.92576275 -1.4596231  4.83283012403964 276.900769211157 -10.58116509   6.63356925 8.85137889281509 507.146653429484 - -4.60431693e-14  1.97815098e-13 2.05977813e-12 1.15619514e-12 -  0.60404486 -0.79695032 -3.85152549 -2.9192462  - 8721.294928082158 -12431.543128544276 - .15179484497709 - -3.15179426965489 3.151794844977098 -3.15179426965489 5.75322207652107e-07 
0.37 -  0.28224097 -0.41272271 0.970990832142323 55.6336766276508 -2.02996456 -1.38819391 4.91847068647247 281.807611993685 -10.24168601   7.6497247  8.2716429960827 473.930233314487 -  2.31352715e-14 -6.05382411e-14 -4.51109372e-13 -4.95674612e-14 -  0.56448193 -0.82544543 -4.05992913 -2.77638783 - 8531.415494764613 -13258.173389468358 - .264487846430540 - -3.264487271104397 3.2644878464305407 -3.264487271104397 5.753261436147739e-07 
0.38 -  0.26143621 -0.42620548 1.02057908172341 58.4748740420889 -2.13024443 -1.3067008  4.99816298445470 286.373644327766 -9.79665477  8.64420616 7.66191756464639 438.995539431392 - -6.99174052e-15 -1.16358478e-13 -2.43608156e-12 -2.77395884e-14 -  0.52287242 -0.85241095 -4.26048886 -2.61340159 - 8257.699218477426 -14077.482443996898 - .371131619439183 - -3.371131044109622 3.3711316194391836 -3.371131044109622 5.753295617694221e-07 
0.39 -  0.23965267 -0.43882411 1.070933283887739 61.35995730685310 -2.22554622 -1.2154257  5.071613385686080 290.582042321866 -9.24625334  9.60390781 7.02350680973532 402.417297579227 - 3.79145604e-14 1.68370207e-13 2.20325092e-12 5.75255399e-14 -  0.47930534 -0.87764821 -4.45109243 -2.43085139 - 7898.878011717481 -14879.316124335433 - .470940429901219 - -3.4709398545786643 3.4709404299012196 -3.4709398545786643 5.753225553739583e-07 
0.4 -  0.21694537 -0.45048275 1.1219896110005 64.2852693678565 -2.31482491 -1.11478307 5.13854284444330 294.4168178337506 -8.59254036 10.51548327 6.35802329234306 364.2879006971299 - -5.16990895e-14 -1.84115834e-13 -2.94949132e-12  8.35143510e-13 -  0.43389074 -0.9009655  -4.62964982 -2.22956613 - 7455.098592872013 -15653.107427884639 - .563156069281871 - -3.563155493952288 3.5631560692818716 -3.563155493952288 5.753295835297934e-07 
0.41000000000000003 -  0.19337964 -0.46109036 1.173681530671925 67.246998199955 -2.3970658  -1.00532078 5.19868995949619 297.8629936761688 -7.83952618 11.36564565 5.66738187155311 324.717062128947 - 7.35553840e-14 1.33695721e-13  1.81580617e-12 -5.33191269e-13 -  0.38675928 -0.92218071 -4.7941316  -2.01064157 - 6928.0208144968865 -16388.095391104245 - .6470583911959 - -3.647057815872616 3.64705839119592 -3.647057815872616 5.753233041083661e-07 
0.42 -  0.16903073 -0.47056202 1.225939997145643 70.2411877727255 -2.47130416 -0.88771797 5.25181394311536 300.906773728469 -6.99319405 12.14148721 4.95378794618330 283.831141919083 - -1.00328634e-14 -2.33058017e-14 -8.44465831e-13  7.13384907e-13 -  0.33806147 -0.94112403 -4.94260831 -1.77543594 - 6320.878141869758 -17073.567023195305 - .721975799888722 - -3.7219752245618998 3.7219757998887224 -3.7219752245618998 5.753268226271757e-07 
0.43 -  0.14398322 -0.47882025 1.278693671692130 73.26375067804 -2.53664481 -0.76277956 5.29769744361655 303.535704656474 -6.06146266 12.83080785 4.21971992878010 241.7721426463443 - -5.59339242e-14 -7.07700565e-14 -1.27602107e-12  1.28841293e-12 -  0.28796645 -0.9576405  -5.07328962 -1.52555911 - 5638.494771698728 -17699.115028991622 - .787295437979393 - -3.7872948626522436 3.7872954379793935 -3.7872948626522436 5.753271499209234e-07 
0.44 -  0.1183302  -0.48579622 1.331869170256955 76.310482319314 -2.59228108 -0.63142759 5.33614916420910 305.738825961443 -5.05408744 13.42244049 3.4679060623635 198.6963811212657 - -2.66311417e-14 -2.90469870e-14 -5.91171556e-13  9.24501364e-13 -  0.2366604  -0.97159243 -5.18456215 -1.26285518 - 4887.255420970621 -18254.902672733373 - .842472814880728 - -3.8424722395544375 3.8424728148807286 -3.8424722395544375 5.753262910523915e-07 
0.45 -  0.0921723  -0.49143084 1.385391336046790 79.3770765294714 -2.63751236 -0.4946893  5.36700622284818 307.506805189650 -3.98250066 13.90656059 2.701295869278879 154.7728525258027 - 6.16182660e-14 3.00133252e-14  5.02495823e-13 -5.40694600e-13 -  0.1843446  -0.98286167 -5.27502472 -0.98937861 - 4075.025719917721 -18731.926117313393 - .887040619096015 - -3.8870400437710817 3.8870406190960156 -3.8870400437710817 5.753249339157662e-07 
0.46 -  0.06561658 -0.49567577 1.439183534202744 82.4591424545390 -2.67175989 -0.3536823  5.390136201614784 308.832055353203 -2.85959348 14.27496726 1.92302669991046 110.1813137958404 - -1.57172053e-14 -1.00612851e-14 -1.17779564e-13  6.58474164e-13 -  0.13123316 -0.99135153 -5.34351978 -0.70736459 - 3211.023318056294 -19122.264017239802 - .920616470497299 - -3.9206158951716596 3.9206164704972997 -3.9206158951716596 5.753256400176099e-07 
0.47000000000000003 -  0.03877521 -0.49849422 1.493167965220544 85.552222511274 -2.69458    -0.20959702 5.40543883966978 309.7088319291715 -1.69944574 14.52132376 1.136386018640265 65.1101227657621 -  3.40349970e-15 -1.02318154e-15 6.32098818e-14 3.21790594e-13 -  0.07755042 -0.99698843 -5.38915999 -0.41919404 - 2305.6421358061334 -19419.304124321567 - .94290939104146 - -3.9429088157160472 3.942909391041465 -3.9429088157160472 5.75325417973005e-07 
0.48 -  0.01176408 -0.49986159 1.54726599335363 88.6518112032800 -2.70567446 -0.06367717 5.41284733098898 310.1333072143209 -0.51701221 14.64134687 0.344770216751676 19.75387832168167 - 5.60085311e-15 6.82121026e-16 1.17779564e-13 1.85409021e-13 -  0.02352816 -0.99972317 -5.41134892 -0.12735435 - 1370.2345219616159 -19617.937222046152 - .953724804412687 - -3.9537242290873444 3.9537248044126874 -3.9537242290873444 5.753253429219285e-07 
0.49 - -0.01529869 -0.4997659  1.601398485887206 91.7533745599772 -2.70489755  0.08280155 5.4123291966356 310.103620302654  0.67222387 14.63293666 .448359130773168 5.68908589945672 - 1.08268949e-14 1.98951966e-15 1.37333700e-13 1.37276857e-13 - -0.03059738 -0.99953179 -5.40979509  0.16560311 - 416.8582543350332 -19714.709835858488 - .95296791530337 - -3.9529673399780454 3.952967915303372 -3.9529673399780454 5.753253264906277e-07 
0.5 - -0.04229432 -0.49820798 1.655486158917897 94.8523699483194 -2.69225948  0.22855369 5.403886711008734 309.6199015076320  1.85261727 14.49624055 .23952055231223 1.0192962672156 - 1.19158017e-14 3.41060513e-15 1.75077730e-13 2.33711717e-13 - -0.08458863 -0.99641596 -5.38451896  0.45710738 - -542.0028050445296 -19707.928824910472 - .94064536615282 - -3.940644790827539 3.940645366152822 -3.940644790827539 5.753252829698852e-07 
0.51 - -0.06910488 -0.49520149 1.709449925119136 97.9442659982811 -2.66792619  0.37230647 5.38755687194781 308.6842706493132  3.00873329 14.23364884 .025258440009584 16.038761035798 -  4.82600626e-14 -9.54969437e-15 -9.54969437e-15 -2.58751243e-13 - -0.13820976 -0.99040298 -5.33585238  0.74461294 - -1493.7341538261458 -19597.713056417524 - .916865120836895 - -3.9168645455114066 3.9168651208368956 -3.9168645455114066 5.753254890272785e-07 
0.52 - -0.0956149  -0.49077265 1.763211238925341 101.0245623804551 -2.63221537  0.51282199 5.36341091540565 307.300809247141  4.12571236 13.84972173 .80218819506608 60.5535569786683 - -5.04485342e-15  1.91562322e-14 5.20685717e-13 6.86100066e-13 - -0.1912298  -0.98154529 -5.26443075  1.02564397 - -2425.8910568684546 -19385.989769428554 - .881834578860368 - -3.881834003535513 3.8818345788603685 -3.881834003535513 5.753248557560653e-07 
0.53 - -0.12171279 -0.48495979 1.816692434629015 104.0888091775888 -2.58558901  0.64891822 5.3315533862028 305.4755072781042  5.18961297 13.35105148 .56703969277363 04.376319751571 -  6.17603746e-14 -2.73985279e-14 -3.11956683e-13 -4.37353265e-13 - -0.24342557 -0.96991958 -5.17117802  1.29783645 - -3326.492506022635 -19076.435796886308 - .835856977502349 - -3.835856402176474 3.8358569775023494 -3.835856402176474 5.753258753848911e-07 
0.54 - -0.14729226 -0.47781271 1.869817053053232 107.1326256015393 -2.52864259  0.77948846 5.29212078674213 303.216185753777  6.18772027 12.74606579 .3166980654850 47.3285805845804 - 2.41868747e-14 8.18545232e-15 1.12322596e-13 3.61524144e-14 - -0.29458453 -0.95562543 -5.05728518  1.55897691 - -4184.297679046558 -18674.366365857586 - .779326190554732 - -3.779325615229286 3.7793261905547326 -3.779325615229286 5.753254468388036e-07 
0.55 - -0.17225361 -0.46939183 1.922510152727828 110.1517178223558 -2.46209152  0.9035184  5.2452798351147 300.532396917153  7.10880989 12.04478126 .04824090151339 89.242897622035 -  4.12399004e-14 -1.11981535e-14 -1.72349246e-13 -1.12891030e-13 - -0.34450722 -0.93878367 -4.92418303  1.8070368  - -4989.0548097155615 -18186.576569239656 - .71272007863290 - -3.7127195033071003 3.712720078632906 -3.7127195033071003 5.753258056628852e-07 
