Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
Time: Link002 - - - - - - - - - - - - Link001-{PointO} - - - - Link001-{PointA} - - - - Link002 - - Link002 - Link002 - 
0.42 -  0.16903073 -0.47056202 1.225939997145885 70.2411877727394 -2.47130416 -0.88771797 5.2518139431146 300.9067737284296 -6.99319405 12.14148721 4.95378794617995 283.831141918891 - 1.46087586e-13 1.66039626e-13 -2.91311153e-12  3.66662789e-12 -  0.33806147 -0.94112403 -4.94260831 -1.77543594 - .63849477169409 17.69911502899069 - .721975799889751 - -3.7219752245607274 3.7219757998897514 -3.7219752245607274 5.753290239773889e-07 
0.43 -  0.14398322 -0.47882025 1.278693671692036 73.2637506780406 -2.53664481 -0.76277956 5.29769744361440 303.535704656350 -6.06146266 12.83080785 4.2197199287814 241.7721426464202 - 2.41186626e-13 1.05274012e-13  3.70209818e-12 -1.52897428e-12 -  0.28796645 -0.9576405  -5.07328962 -1.52555911 - .88725542096945 18.25490267272395 - .787295437967867 - -3.787294862650744 3.7872954379678676 -3.787294862650744 5.753171237188326e-07 
0.44 -  0.1183302  -0.48579622 1.331869170257119 76.3104823193238 -2.59228108 -0.63142759 5.336149164208153 305.738825961388 -5.05408744 13.42244049 3.46790606236124 198.6963811211312 - -1.75504056e-14 -7.75912667e-14 -3.10501491e-12  5.73686521e-12 -  0.2366604  -0.97159243 -5.18456215 -1.26285518 - .07502571991405 18.73192611731032 - .842472814882168 - -3.842472239554976 3.8424728148821683 -3.842472239554976 5.753271921093983e-07 
0.45 -  0.0921723  -0.49143084 1.385391336046895 79.3770765294774 -2.63751236 -0.4946893  5.367006222847165 307.5068051895919 -3.98250066 13.90656059 2.701295869277362 154.7728525257158 - -2.98754799e-13 -2.46359377e-13 -2.85126589e-12  7.22548066e-12 -  0.1843446  -0.98286167 -5.27502472 -0.98937861 - .211023318053689 19.12226401723590 - .887040619098568 - -3.887040043773345 3.8870406190985682 -3.887040043773345 5.753252230178418e-07 
0.46 -  0.06561658 -0.49567577 1.43918353420268 82.4591424545354 -2.67175989 -0.3536823  5.39013620161313 308.832055353109 -2.85959348 14.27496726 1.92302669991137 110.1813137958925 -  3.31539241e-14 -4.42241799e-14 7.62611307e-13 1.34502898e-12 -  0.13123316 -0.99135153 -5.34351978 -0.70736459 - .305642135806271 19.4193041243142 - .92061647049280 - -3.9206158951718977 3.920616470492806 -3.9206158951718977 5.753209082470789e-07 
0.47000000000000003 -  0.03877521 -0.49849422 1.493167965220531 85.5522225112733 -2.69458    -0.20959702 5.40543883966822 309.7088319290822 -1.69944574 14.52132376 1.136386018640458 65.110122765773 - -1.04250830e-13 -5.15001375e-14 2.87400326e-13 4.17836077e-12 -  0.07755042 -0.99698843 -5.38915999 -0.41919404 - .3702345219613 19.6179372220393 - .942909391038052 - -3.9429088157164425 3.9429093910380524 -3.9429088157164425 5.753216099080305e-07 
0.48 -  0.01176408 -0.49986159 1.547265993353515 88.6518112032733 -2.70567446 -0.06367717 5.41284733098730 310.133307214224 -0.51701221 14.64134687 0.344770216753394 19.7538783217801 - 2.35395703e-13 8.81072992e-15  1.24055077e-12 -1.16229160e-12 -  0.02352816 -0.99972317 -5.41134892 -0.12735435 - .416858254336937 19.71470983585110 - .953724804407857 - -3.9537242290872707 3.9537248044078575 -3.9537242290872707 5.75320586726491e-07 
0.49 - -0.01529869 -0.4997659  1.601398485887080 91.7533745599700 -2.70489755  0.08280155 5.41232919663400 310.1036203025599  0.67222387 14.63293666 .4483591307713306 5.68908589935140 -  1.80287785e-13 -2.27373675e-15  1.06956577e-12 -3.49515972e-13 - -0.03059738 -0.99953179 -5.40979509  0.16560311 - 0.542002805042089 19.70792882490339 - .952967915298905 - -3.9529673399780956 3.9529679152989057 -3.9529673399780956 5.753208101033636e-07 
0.5 - -0.04229432 -0.49820798 1.655486158917771 94.8523699483122 -2.69225948  0.22855369 5.40388671100713 309.619901507540  1.85261727 14.49624055 .239520552310393 1.0192962671103 -  2.63511879e-13 -2.12025952e-14  8.77207640e-13 -4.65576022e-13 - -0.08458863 -0.99641596 -5.38451896  0.45710738 - 1.493734153823345 19.59771305641082 - .940645366148834 - -3.940644790827776 3.9406453661488343 -3.940644790827776 5.753210583492319e-07 
0.51 - -0.06910488 -0.49520149 1.7094499251189 97.944265998271 -2.66792619  0.37230647 5.38755687194623 308.6842706492231  3.00873329 14.23364884 .025258440007174 16.0387610356601 -  2.50537369e-13 -2.17710294e-14  5.41149348e-13 -1.00840225e-12 - -0.13820976 -0.99040298 -5.33585238  0.74461294 - 2.42589105686464 19.3859897694223 - .916865120833200 - -3.9168645455115954 3.9168651208332004 -3.9168645455115954 5.753216050230492e-07 
