Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
Time: Link002 - - - - - - - - - - - - Link001-{PointO} - - - - Link001-{PointA} - - - - Link002 - - Link002 - Link002 - 
0.0 0.0 0.01 L -4.99999866e-01 -3.66410509e-04 .000732821083957989 .0419875552489949  5.36920067e-05 -7.32675386e-02 .1465351166168958 .3958437326054  0.01610547 -7.32674442 4.65350851416631 39.584192920747 L  5.68434189e-17 -2.89379631e-16  1.31929190e-16 -1.49213975e-14 L  5.68434189e-17 -2.89379631e-16  1.31929190e-16 -1.49213975e-14 L -0.0008593827561526265 -2002.1977012729628 L .002897599178703728 L -0.002898174504578058 0.0028975991787037287 -0.002898174504578058 -5.753258743293119e-07 
0.22 - -0.46914604 -0.17292192 .3531379703014282 0.23331528408804  0.55052348 -1.49359845 .18365351590455 82.4099098933169  7.13265094 -4.69774186 3.74927477084288 87.775415734999 - -2.47268872e-14 -1.25055521e-15 -5.92308425e-14  1.31876732e-14 - -2.47268872e-14 -1.25055521e-15 -5.92308425e-14  1.31876732e-14 - -5320.1101863437425 -3776.9921760740167 - .367749214747858 - -1.3677497900737965 1.3677492147478583 -1.3677497900737965 -5.753259382235143e-07 
0.23 - -0.46327533 -0.188085   .3856591917688429 2.0966440187811  0.62449938 -1.53821497 .3203040654907 90.2394096527488  7.66101312 -4.21646409 3.57722171631210 77.917501858051 -  3.38104655e-13 -1.05927711e-13 2.30818387e-12 2.50224730e-12 -  3.38104655e-13 -1.05927711e-13 2.30818387e-12 2.50224730e-12 - -5750.936516191043 -4121.927778637912 - .48768366923968 - -1.4876842445688236 1.487683669239684 -1.4876842445688236 -5.753291396626281e-07 
0.24 - -0.45663862 -0.20366926 .419537948316549 4.03775378411593  0.70370236 -1.57774267 .45512311578656 97.963972232661  8.17694372 -3.67968835 3.3827195409849 66.773348105693 -  5.28643795e-15 -6.77573553e-14 -6.07087713e-13 -1.19894139e-12 -  5.28643795e-15 -6.77573553e-14 -6.07087713e-13 -1.19894139e-12 - -6176.946062632451 -4509.973954472532 - .61094953402870 - -1.6109501093539145 1.610949534028702 -1.6109501093539145 -5.753252125817454e-07 
0.25 - -0.44918438 -0.21962101 .454754777132581 6.05552944310929  0.78797353 -1.61161903 .58787858515774 05.5703003349081  8.67344107 -3.08602572 3.16425791641469 54.256419032244 - -2.41414000e-13 -6.40909548e-14 -1.61924163e-12 -3.53861651e-12 - -2.41414000e-13 -6.40909548e-14 -1.61924163e-12 -3.53861651e-12 - -6592.9322247845885 -4942.7672007584815 - .737122146991603 - -1.737122722313988 1.7371221469916038 -1.737122722313988 -5.753223841775679e-07 
0.26 - -0.44086302 -0.23588089 .4912878199349120 8.14871860845361  0.87708148 -1.63927136 .71832355633689 13.0442466421788  9.14301293 -2.43484665 2.92038358728829 40.283449241717 - -2.43460363e-13 -7.71933628e-14 -1.07070264e-12 -3.35921868e-12 - -2.43460363e-13 -7.71933628e-14 -1.07070264e-12 -3.35921868e-12 - -6993.249694141912 -5421.42739698948 - .865731900590010 - -1.8657324759123604 1.8657319005900108 -1.8657324759123604 -5.753223495386095e-07 
0.27 - -0.43162765 -0.25238378 .529112677828898 0.31592332646114  0.97071772 -1.66012496 .846196955739099 20.370852739915  9.57775225 -1.7263984  2.64972231051104 24.77570040475 - -2.24474661e-13 -9.77138370e-14 -5.75937520e-13 -3.27167982e-12 - -2.24474661e-13 -9.77138370e-14 -5.75937520e-13 -3.27167982e-12 - -7371.857585450816 -5946.462134304398 - .996263751676134 - -1.9962643269983824 1.9962637516761341 -1.9962643269983824 -5.753222482862697e-07 
0.28 - -0.42143486 -0.26905884 .568202274076132 2.55559221429806  1.06849303 -1.67361243 .971224458430386 27.534400967187  9.96943684 -0.96191719 2.35100200404211 07.660287589234 - -1.73884018e-13 -1.10901510e-13 -7.16227078e-14 -3.01361069e-12 - -1.73884018e-13 -1.10901510e-13 -7.16227078e-14 -3.01361069e-12 - -7722.380594218527 -6517.672044988411 - .128157424471373 - -2.128157999793666 2.1281574244713735 -2.128157999793666 -5.75322292473146e-07 
0.29 - -0.41024556 -0.28582964 .608526727086901 4.8660131829887  1.1699349  -1.67918415 .09311962944674 34.518479809450 10.30965329 -0.14373038 2.02307681346029 88.871558172873 -  8.01492206e-15 -3.87672117e-14  1.96905603e-13 -7.36235961e-13 -  8.01492206e-15 -3.87672117e-14  1.96905603e-13 -7.36235961e-13 - -8038.189291476669 -7134.060394187918 - .260808395117947 - -2.260808970442888 2.2608083951179476 -2.260808970442888 -5.753249405771044e-07 
0.3 - -0.39802579 -0.30261439 .65005323604006 7.24530688391699  1.27448633 -1.67631957 .21158530888411 41.3060632583610 10.58994515  0.72465628 1.66495173294594 68.352502521618 - 1.67233338e-13 8.99831321e-14 -3.74939191e-13  2.13935891e-12 - 1.67233338e-13 8.99831321e-14 -3.74939191e-13  2.13935891e-12 - -8312.500091967464 -7793.7506620081085 - .393569738318891 - -2.3935703136478486 2.3935697383188916 -2.3935703136478486 -5.753289569199183e-07 
0.31 - -0.3847476 -0.3193263 .692745981588897 9.6914210196912  1.38150625 -1.66453939 .32631524419073 47.8796043352394 10.801984    1.63849181 1.27580734678747 46.05617157352 - -1.52340363e-14 -7.67386155e-15 -1.65300662e-13  3.30146577e-13 - -1.52340363e-14 -7.67386155e-15 -1.65300662e-13  3.30146577e-13 - -8538.494710709387 -8493.916219594086 - .52575490468820 - -2.5257554800149236 2.525754904688208 -2.5257554800149236 -5.753267156016761e-07 
