Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
Time: Link002 - - - - - - - - - - - - Link001-{PointO} - - - - Link001-{PointA} - - - - Link002 - - Link002 - Link002 - 
0.0 0.0 0.01 L  4.99999866e-01 -3.66265039e-04 0.00073253013608069 0.0419708851635676 -5.36706938e-05 -7.32675392e-02 0.146535116807095 8.39584374350309 -0.01610334 -7.32674443 14.6535085172900 839.584193099722 L -5.22959454e-15 -3.43987627e-12 -4.10808265e-12 -4.49478236e-10 L  9.99999732e-01 -7.32530074e-04 -1.07341384e-04 -1.46535078e-01 L -0.0008593827555036772 -2002.1977012729626 L .00289759921277771 L -0.0028970238858919933 0.002897599212777719 -0.0028970238858919933 5.753268857255738e-07 
0.4 -  0.21689115 -0.450479   1.12202677148302 64.28739850666 -2.31617762 -1.11272402 5.13891264159397 294.4380056497596 -8.59275304 10.51762111 6.35753268377545 364.259790896813 - -3.74731930e-05  1.18088502e-05 -0.0011447   0.00205325 -  0.43381978 -0.90096981 -4.63121054 -2.22750128 - 7455.188563697064 -15654.074380889379 - .563962311183631 - -3.5631258536363077 3.5639623111836314 -3.5631258536363077 0.0008364575473236435 
0.41000000000000003 -  0.19327074 -0.46106644 1.173727969159778 67.2496589293165 -2.3988785  -1.00264746 5.19921712210907 297.893197869003 -7.83976888 11.36865849 5.66675433349452 324.6811068467062 - -8.74818824e-05  3.28988257e-05 -0.00152294  0.00266393 -  0.38662897 -0.92216577 -4.79623406 -2.00795886 - 6928.192288541704 -16389.81910061306 - .64858634772403 - -3.646868624727576 3.648586347724038 -3.646868624727576 0.001717722996462001 
0.42 -  0.1688899  -0.47050477 1.225990573815021 70.2440856024227 -2.47338325 -0.88474969 5.25246508663192 300.9440815038257 -6.99340771 12.14517737 4.95309044849563 283.791178245360 - -1.17035663e-04  6.57912001e-05 -0.00172779  0.00295333 -  0.33789683 -0.94107534 -4.94503871 -1.77245272 - 6321.073828572824 -17075.996231418285 - .724232927934804 - -3.7215224548087957 3.7242329279348043 -3.7215224548087957 0.0027104731260085835 
0.43 -  0.14383792 -0.47872013 1.278742695172418 73.2665595165635 -2.53879023 -0.75989678 5.298427902766090 303.5775568828491 -6.06161849 12.83491017 4.21903198716410 241.732726495195 - -0.00012183  0.00010718 -0.00175826  0.00286358 -  0.28779767 -0.95754744 -5.07582219 -1.52265714 - 5638.66704673803 -17702.09034635294 - .79018000336020 - -3.7865029417789584 3.790180003360205 -3.7865029417789584 0.003677061581246477 
0.44 -  0.11820717 -0.48564908 1.33191157494297 76.3129119288551 -2.59432864 -0.62899925 5.33691100869398 305.7824764350724 -5.05418697 13.42667637 3.467302333476637 198.6617900040732 - -0.00010243  0.00015216 -0.00165068  0.00240854 -  0.23651677 -0.97145031 -5.18700659 -1.26040705 - 4887.3810643867555 -18258.210300674524 - .84579798363892 - -3.84130842655223 3.845797983638929 -3.84130842655223 0.004489557086698959 
0.45 -  0.09209311 -0.49123866 1.38542358682506 79.3789243629523 -2.63935852 -0.49301213 5.36775391317690 307.549644689868 -3.98256357 13.91067621 2.70083138004671 154.7462392531705 - -6.33434310e-05  1.95149398e-04 -0.00146276  0.00166102 -  0.18424956 -0.98267247 -5.27725427 -0.98768527 - 4075.105968694258 -18735.341439908607 - .890574341742820 - -3.8855199930579563 3.8905743417428202 -3.8855199930579563 0.005054348684863985 
0.46 -  0.06559424 -0.49544637 1.439204236504367 82.4603286090482 -2.67337074 -0.35293487 5.39083019555500 308.871818276985 -2.85963974 14.27875481 1.922725961675733 110.16408276425 - -1.20785495e-05  2.30752740e-04 -0.00125953  0.00073764 -  0.13120056 -0.9911235  -5.34548194 -0.70660738 - 3211.0740396781457 -19125.58237304289 - .92413025586693 - -3.918801468240657 3.924130255866935 -3.918801468240657 0.005328787626277975 
0.47000000000000003 -  0.03881216 -0.49824017 1.493178161653950 85.5528067238743 -2.69598701 -0.20981143 5.40604750574730 309.743705926546 -1.69947854 14.52462725 1.13623705498652 65.1015877771018 - 4.20324634e-05 2.54439035e-04 -0.00110147 -0.00021828 -  0.07758228 -0.99673478 -5.39087256 -0.41940457 - 2305.6794402805535 -19422.357959518504 - .946228110435697 - -3.94089942206003 3.9462281104356975 -3.94089942206003 0.0053286883756675785 
0.48 -  0.01185153 -0.49959848 1.547269131934206 88.651991030700 -2.7069599  -0.06473021 5.41334756425169 310.161968469046 -0.51700698 14.64405609 0.344724238252017 19.75124394770283 - 8.90202973e-05 2.63141449e-04 -0.0010352  -0.00105564 -  0.02361404 -0.99946011 -5.41288461 -0.12840478 - 1370.2609734787907 -19620.600769698718 - .956769220352417 - -3.9516431674909507 3.9567692203524176 -3.9516431674909507 0.005126052861466945 
0.49 - -0.0151799  -0.49951018 1.601400048992881 91.7534641193353 -2.70617279  0.0811759  5.41270616214493 310.1252188353580  0.67232062 14.63497463 .4483820250367525 5.69039764413513 - 0.00011957 0.00025569 -0.00108697 -0.00163565 - -0.03047937 -0.99927606 -5.4112586   0.16398745 - 416.8540337589082 -19716.894238776997 - .955781684281951 - -3.95094476052347 3.9557816842819515 -3.95094476052347 0.004836923758481326 
