Time:,Body1,x,y,phi(r),phi(d),dx/dt,dy/dt,dphi/dt(r),dphi/dt(d),d2x/dt2,d2y/dt2,d2phi/dt2(r),d2phi/dt2(d),Point1,x,y,dx/dt,dy/dt,Point2,x,y,dx/dt,dy/dt,Lam1,x,y,Kin1,-,Pot1,-,TotKin,TotPot,Total
Time:,Link002,-,-,-,-,-,-,-,-,-,-,-,-,Link001-{PointO},-,-,-,-,Link001-{PointA},-,-,-,-,Link002,-,-,Link002,-,Link002,-,,,
0.54,-,0.04213231,-0.02692338,0.568617545,32.5793855,0.32824492,0.51366937,2.191816113,98.53960786,-9.39384357,-0.89822938,116.3034075,6663.69439,-,2.33E-13,6.42E-14,-1.36E-13,-4.87E-12,-,0.08426462,-0.05384676,0.65648985,1.02733874,-,0.810530745,0.768935956,-,0.022788976,-,-0.022788975,0.022788976,-0.022788975,1.11E-09
0.55,-,0.04496445,-0.02186774,0.452655026,25.93522259,0.2402754,0.49405447,0.987667377,29.54696737,-8.14275906,-2.94098269,124.121353,7111.629675,-,1.55E-13,5.53E-14,3.39E-12,-7.53E-12,-,0.08992891,-0.04373547,0.48055081,0.98810893,-,0.702583189,0.592680694,-,0.018509684,-,-0.018509683,0.018509684,-0.018509683,1.11E-09
0.56,-,0.04698429,-0.01710195,0.34908593,20.00115046,0.16617744,0.45654025,0.716870736,56.73568322,-6.65421372,-4.47899489,129.6969673,7431.088843,-,4.04E-13,4.97E-14,-3.18E-12,2.97E-12,-,0.09396858,-0.0342039,0.33235489,0.9130805,-,0.574146755,0.459976102,-,0.014475743,-,-0.014475742,0.014475743,-0.014475742,1.11E-09
0.57,-,0.04833909,-0.01278014,0.258471226,14.80931038,0.10735127,0.40604107,0.399848715,81.27587989,-5.11602518,-5.54848036,133.4368173,7645.366465,-,1.87E-13,-5.40E-14,4.85E-12,-1.71E-12,-,0.09667819,-0.02556029,0.21470254,0.81208214,-,0.441426948,0.367697489,-,0.0108176,-,-0.010817599,0.0108176,-0.010817599,1.11E-09
0.58,-,0.04918151,-0.00900993,0.181188428,10.38133224,0.06354568,0.34686964,0.052846224,4.098322179,-3.66962716,-6.22881513,135.7622566,7778.604322,-,3.78E-13,1.15E-13,-3.57E-12,-1.17E-13,-,0.09836302,-0.01801987,0.12709135,0.69373928,-,0.31662712,0.308996038,-,0.007626352,-,-0.007626351,0.007626352,-0.007626351,1.11E-09
0.59,-,0.0496554,-0.00586017,0.1174734,6.730730038,0.03333258,0.28243934,0.687988858,25.89775547,-2.40976757,-6.61668892,137.0703839,7853.554495,-,3.16E-13,4.88E-14,-1.27E-12,-5.71E-13,-,0.09931079,-0.01172034,0.06666516,0.56487868,-,0.207922422,0.275529051,-,0.004960272,-,-0.004960271,0.004960272,-0.004960271,1.11E-09
0.6,-,0.04988627,-0.00337043,0.067459848,3.865164602,0.01453893,0.21519277,0.313667111,47.15491971,-1.3924048,-6.80700776,137.707701,7890.070074,-,2.91E-13,-6.16E-15,7.21E-13,7.30E-13,-,0.09977254,-0.00674087,0.02907787,0.43038554,-,0.120141121,0.259107736,-,0.002852865,-,-0.002852864,0.002852865,-0.002852864,1.11E-09
0.61,-,0.04997564,-0.00156044,0.031213843,1.788421458,0.00458009,0.14668494,0.935128553,68.17047844,-0.64580856,-6.88091721,137.9544065,7904.205255,-,2.95E-13,2.98E-15,1.70E-13,3.91E-13,-,0.09995129,-0.00312088,0.00916018,0.29336988,-,0.055722419,0.252730593,-,0.001320816,-,-0.001320815,0.001320816,-0.001320815,1.11E-09
0.62,-,0.04999808,-0.00043808,0.008761771,0.50201248,0.0006813,0.07775633,0.555186223,9.105606933,-0.18138817,-6.8994926,138.0163407,7907.753825,-,2.96E-13,9.89E-16,2.55E-14,2.23E-13,-,0.09999616,-0.00087617,0.0013626,0.15551265,-,0.015650749,0.251127849,-,0.000370811,-,-0.00037081,0.000370811,-0.00037081,1.11E-09
0.63,-,5.00E-02,-5.54E-06,0.000110893,0.006353723,9.70E-07,8.75E-03,0.174981777,0.025717291,-2.30E-03,-6.90E+00,138.0216377,7908.05732,-,2.96E-13,2.92E-15,-6.97E-16,7.11E-14,-,1.00E-01,-1.11E-05,1.94E-06,1.75E-02,-,0.000198125,0.250990739,-,6.94E-01,-,-4.69E-06,4.69E-06,-4.69E-06,1.11E-09
